label,message,clean_message
0,Boo I'm on my way to my moms. She's making tortilla soup. Yummmm,boo im way mom shes making tortilla soup yummmm
0,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...,aiyar u poor thing give u support k jia ill think u
0,Now got tv 2 watch meh? U no work today?,got tv watch meh u work today
0,Boo. How's things? I'm back at home and a little bored already :-(,boo hows thing im back home little bored already
0,I tagged MY friends that you seemed to count as YOUR friends.,tagged friend seemed count friend
0,There is no sense in my foot and penis.,sense foot penis
0,"Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldnt make ur bday 2 hun!",hello hello hi lou sorry took long reply left mobile friend lancaster got bak neway im sorry couldnt make ur bday hun
0,The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.,whole car appreciated last two dad map reading semi argument apart thing going ok p
0,"How long has it been since you screamed, princess?",long since screamed princess
0,"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!",yeah probably sure ilol let u know personally wuldnt bother ur goin mite well
0,I'll probably be around mu a lot,ill probably around mu lot
0,Mmmm.... I cant wait to lick it!,mmmm cant wait lick
0,No message..no responce..what happend?,messageno responcewhat happend
0,No problem. We will be spending a lot of quality time together...,problem spending lot quality time together
0,"Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits",fun fact although would think armand would eventually build tolerance shit considering much smoke get fucked like hit
0,OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX,oh fuck juswoke bed boatin dock slept wid year old spinout giv u da gossip lr xxx
0,Ok then u tell me wat time u coming later lor.,ok u tell wat time u coming later lor
0,Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  &lt;#&gt;,doesnt g class early tomorrow thus shouldnt trying smoke ltgt
0,Sary just need Tim in the bollox &it hurt him a lot so he tol me!,sary need tim bollox hurt lot tol
0,ME 2 BABE I FEEL THE SAME LETS JUST 4GET ABOUT IT+BOTH TRY +CHEER UP+NOT FIT SOO MUCHXXLOVE U LOCAXX,babe feel let get itboth try cheer upnot fit soo muchxxlove u locaxx
0,"I'm back, lemme know when you're ready",im back lem know youre ready
0, and  picking them up from various points,picking various point
0,"Ya, i'm referin to mei's ex wat... No ah, waitin 4 u to treat, somebody shld b rich liao...So gd, den u dun have to work frm tmr onwards...",ya im referin mei ex wat ah waitin u treat somebody shld b rich liaoso gd den u dun work frm tmr onwards
0,I miss you so much I'm so desparate I have recorded the message you left for me the other day and listen to it just to hear the sound of your voice. I love you,miss much im desparate recorded message left day listen hear sound voice love
0,K come to nordstrom when you're done,k come nordstrom youre done
0,I'll meet you in the lobby,ill meet lobby
0,"I'm in a meeting, call me later at",im meeting call later
0,X course it 2yrs. Just so her messages on messenger lik you r sending me,x course yr message messenger lik r sending
0,"I.ll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it.",ill always even spirit ill get bb soon trying sure need
0,THANX 4 PUTTIN DA FONE DOWN ON ME!!,thanx puttin da fone
0,Pls go ahead with watts. I just wanted to be sure. Do have a great weekend. Abiola,pls go ahead watt wanted sure great weekend abiola
0,Keep my payasam there if rinu brings,keep payasam rinu brings
0,"Frnd s not juz a word.....not merely a relationship.....its a silent promise which says ... "" I will be with YOU "" Wherevr.. Whenevr.. Forevr... Gudnyt dear..",frnd juz wordnot merely relationshipits silent promise say wherevr whenevr forevr gudnyt dear
0,&lt;#&gt;  am I think? Should say on syllabus,ltgt think say syllabus
0,They just talking thats it de. They wont any other.,talking thats de wont
0,Thanks for picking up the trash.,thanks picking trash
0,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...  ,sun ah thk mayb dun anythin thk book e lesson e pilate orchard mrt u noe hor
0,Thanks  and ! Or bomb and date as my phone wanted to say! ,thanks bomb date phone wanted say
1,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!,sm auction brand new nokia auction today auction free join take part txt nokia
0,"Aiyo... U always c our ex one... I dunno abt mei, she haven reply... First time u reply so fast... Y so lucky not workin huh, got bao by ur sugardad ah...gee.. ",aiyo u always c ex one dunno abt mei reply first time u reply fast lucky workin huh got bao ur sugardad ahgee
1,Urgent Ur £500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 £1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF,urgent ur guaranteed award still unclaimed call closingdate claimcode mm pmmorefrommobilebremovedmobypoboxlsyf
0,Hey anyway i have to :-),hey anyway
0,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ,news hassling get weed week andres money haughaighgtujhyguj
0,"Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time",come around ltdecimalgt pm vikkyim otside nw il come tht time
0,"Huh... Hyde park not in mel ah, opps, got confused... Anyway, if tt's e best choice den we juz have to take it...",huh hyde park mel ah opps got confused anyway tt e best choice den juz take
0,Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it.,eek thats lot time especially since american pie like minute long cant stop singing
0,My darling sister. How are you doing. When's school resuming. Is there a minimum wait period before you reapply? Do take care,darling sister whens school resuming minimum wait period reapply take care
0,Lol yes. But it will add some spice to your day.,lol yes add spice day
0,Gr8. So how do you handle the victoria island traffic. Plus when's the album due,gr handle victoria island traffic plus whens album due
1,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+",guaranteed latest nokia phone gb ipod mp player prize txt word collect ibhltd ldnwh pmtmsgrcvd
0,WHITE FUDGE OREOS ARE IN STORES,white fudge oreo store
0,My sister going to earn more than me da.,sister going earn da
0,Yar but they say got some error.,yar say got error
0,Was the farm open?,farm open
0,Thts god's gift for birds as humans hav some natural gift frm god..,thts god gift bird human hav natural gift frm god
0,Did u turn on the heater? The heater was on and set to &lt;#&gt; degrees.,u turn heater heater set ltgt degree
0,how are you? I miss you!,miss
0,We left already we at orchard now.,left already orchard
0,At 4. Let's go to bill millers,let go bill miller
0,I remain unconvinced that this isn't an elaborate test of my willpower,remain unconvinced isnt elaborate test willpower
0,Then she buying today? Ü no need to c meh...,buying today need c meh
0,Sorry dude. Dont know how i forgot. Even after Dan reminded me. Sorry. Hope you guys had fun.,sorry dude dont know forgot even dan reminded sorry hope guy fun
0,But we havent got da topic yet rite?,havent got da topic yet rite
0,I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.,dont file bagi work called mei tell find anything room
0,The monthly amount is not that terrible and you will not pay anything till 6months after finishing school.,monthly amount terrible pay anything till month finishing school
0,I love ya too but try and budget your money better babe. Gary would freak on me if he knew,love ya try budget money better babe gary would freak knew
0,"yeah, that's what I was thinking",yeah thats thinking
0,Same to u...,u
0,Hey mr whats the name of that bill brison book the one about language and words ,hey mr whats name bill brison book one language word
0,What time you think you'll have it? Need to know when I should be near campus,time think youll need know near campus
0,No da if you run that it activate the full version da.,da run activate full version da
0,"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over.",hi hope ur day good back walk table booked half eight let know ur coming
0,Tell me something. Thats okay.,tell something thats okay
1,08714712388 between 10am-7pm Cost 10p,ampm cost p
0,"Neither [in sterm voice] - i'm studying. All fine with me! Not sure the  thing will be resolved, tho. Anyway. Have a fab hols",neither sterm voice im studying fine sure thing resolved tho anyway fab hols
0,Yes.he have good crickiting mind,yeshe good crickiting mind
0,Oh is it! Which brand?,oh brand
0,Yes:)from last week itself i'm taking live call.,yesfrom last week im taking live call
1,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,heard u call rude chat private line cum wan c pic gettin shagged text pix end send stop sam xxx
0,Hope you are having a great new semester. Do wish you the very best. You are made for greatness.,hope great new semester wish best made greatness
0,....photoshop makes my computer shut down.,photoshop make computer shut
0,"I had been hoping i would not have to send you this message. My rent is due and i dont have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is  &lt;#&gt; . Is there a way i could get that from you, till mid march when i hope to pay back.",hoping would send message rent due dont enough reserve completely gone loan need hoping could balance ltgt way could get till mid march hope pay back
